Paintings,"Score (P,U)",Room_ID,image,Stories,"Score (P,pop)"
000-03NS-0000,0.9576084021273671,006-0020-0000,"https://media.ng-london.org.uk/iiif/009-01KO-0000/full/256,/0/default.jpg",Uncategorised,0
000-02R2-0000,0.9573659528993944,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-01IE-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KW-0000,0.95694567683237,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01M6-0000/full/256,/0/default.jpg",Uncategorised,0
000-040I-0000,0.9568131165121772,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01JG-0000/full/256,/0/default.jpg",Uncategorised,0
000-03QU-0000,0.9568126631770312,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00RX-0000/full/256,/0/default.jpg",Uncategorised,0
000-01B1-0000,0.9566360667367436,006-001X-0000,"https://media.ng-london.org.uk/iiif/009-00SA-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PW-0000,0.9565996469381891,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-00P5-0000/full/256,/0/default.jpg",Uncategorised,0
000-03PQ-0000,0.9565709509344384,006-000G-0000,"https://media.ng-london.org.uk/iiif/009-01DY-0000/full/256,/0/default.jpg",Uncategorised,0
000-04OR-0000,0.9565077955106758,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-004J-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SX-0000,0.9563827293996271,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-00YN-0000/full/256,/0/default.jpg",Uncategorised,0
000-03Q5-0000,0.9562297642892594,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-01RX-0000/full/256,/0/default.jpg",Uncategorised,0
000-04OH-0000,0.9561967236545508,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-01FA-0000/full/256,/0/default.jpg",Uncategorised,0
000-04IB-0000,0.9560558371296062,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01VG-0000/full/256,/0/default.jpg",Womens Lives,0
000-02UI-0000,0.9556443418160478,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-00SW-0000/full/256,/0/default.jpg",Uncategorised,0
000-04TV-0000,0.9555598358464276,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01BS-0000/full/256,/0/default.jpg",Uncategorised,0
000-0186-0000,0.9552845022437072,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-004Q-0000/full/256,/0/default.jpg",Uncategorised,0
000-043O-0000,0.9552524218976322,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OH-0000/full/256,/0/default.jpg",Uncategorised,0
000-041O-0000,0.9548964095906358,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-00LD-0000/full/256,/0/default.jpg",Uncategorised,0
000-02WO-0000,0.9547908224733624,006-001W-0000,"https://media.ng-london.org.uk/iiif/009-00FY-0000/full/256,/0/default.jpg",Death,0
000-03PO-0000,0.9547830308748124,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0096-0000/full/256,/0/default.jpg",Uncategorised,0
000-04NF-0000,0.9546954426858956,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0084-0000/full/256,/0/default.jpg",Uncategorised,0
000-03XT-0000,0.9546198013285124,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-000N-0000/full/256,/0/default.jpg",Uncategorised,0
000-032P-0000,0.9545607708737912,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OI-0000/full/256,/0/default.jpg",Monsters_and_Demons,0
000-0451-0000,0.9545248140091857,006-001M-0000,"https://media.ng-london.org.uk/iiif/009-00AA-0000/full/256,/0/default.jpg",Uncategorised,0
000-0421-0000,0.9544318553920391,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-007Q-0000/full/256,/0/default.jpg",Uncategorised,0
000-04OW-0000,0.9543996832882112,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00LM-0000/full/256,/0/default.jpg",Uncategorised,0
000-04MP-0000,0.9543340858324344,006-002U-0000,"https://media.ng-london.org.uk/iiif/009-01HY-0000/full/256,/0/default.jpg",Uncategorised,0
000-04RE-0000,0.9542339719258705,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-0032-0000/full/256,/0/default.jpg",Uncategorised,0
000-03LA-0000,0.9541311790189358,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-00V4-0000/full/256,/0/default.jpg",Uncategorised,0
000-04PO-0000,0.9538849090154472,006-000L-0000,"https://media.ng-london.org.uk/iiif/009-0101-0000/full/256,/0/default.jpg",Uncategorised,0
000-018X-0000,0.9537334770954672,006-0025-0000,"https://media.ng-london.org.uk/iiif/009-00CX-0000/full/256,/0/default.jpg",Uncategorised,0
000-042R-0000,0.9536972283342826,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00WH-0000/full/256,/0/default.jpg",Uncategorised,0
000-04IF-0000,0.9536246779748612,006-001E-0000,"https://media.ng-london.org.uk/iiif/009-01L8-0000/full/256,/0/default.jpg",Uncategorised,0
000-04OU-0000,0.9535985298042521,006-000T-0000,"https://media.ng-london.org.uk/iiif/009-00HY-0000/full/256,/0/default.jpg",Uncategorised,0
000-04I5-0000,0.9534705844087146,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-007R-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SZ-0000,0.9533942341526372,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00DL-0000/full/256,/0/default.jpg",Uncategorised,0
000-03XG-0000,0.9532919050927164,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01J5-0000/full/256,/0/default.jpg",Uncategorised,0
000-03TF-0000,0.9532107380682856,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-01AN-0000/full/256,/0/default.jpg",Uncategorised,0
000-040U-0000,0.9529615074190168,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00HT-0000/full/256,/0/default.jpg",Uncategorised,0
000-03VA-0000,0.9528753647014594,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01QF-0000/full/256,/0/default.jpg",Uncategorised,0
000-04PB-0000,0.9528698448417834,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01E5-0000/full/256,/0/default.jpg",Uncategorised,0
000-034K-0000,0.952829011702538,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-01OQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KY-0000,0.9527708826087418,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00B8-0000/full/256,/0/default.jpg",Uncategorised,0
000-03N6-0000,0.9527469298924064,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-01JT-0000/full/256,/0/default.jpg",Uncategorised,0
000-04MJ-0000,0.9527440254976858,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00T3-0000/full/256,/0/default.jpg",Uncategorised,0
000-03MX-0000,0.9525994287221128,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00XO-0000/full/256,/0/default.jpg",Uncategorised,0
000-04NV-0000,0.9523332251174036,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-010U-0000/full/256,/0/default.jpg",Uncategorised,0
000-04NO-0000,0.9521663343344416,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01O9-0000/full/256,/0/default.jpg",Uncategorised,0
000-04VC-0000,0.9520840419136304,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01O8-0000/full/256,/0/default.jpg",Uncategorised,0
000-03NK-0000,0.9520810726240052,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01CT-0000/full/256,/0/default.jpg",Uncategorised,0
000-04LZ-0000,0.9520789307489236,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0143-0000/full/256,/0/default.jpg",Uncategorised,0
000-02X0-0000,0.9519791019147991,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-008Y-0000/full/256,/0/default.jpg",Uncategorised,0
000-03LM-0000,0.9517230792281604,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01XJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03PX-0000,0.9516812359842106,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-01W9-0000/full/256,/0/default.jpg",Uncategorised,0
000-04TC-0000,0.9515271011697096,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-005W-0000/full/256,/0/default.jpg",Uncategorised,0
000-04HP-0000,0.951511411919963,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-010C-0000/full/256,/0/default.jpg",Uncategorised,0
000-03SS-0000,0.9514363454141774,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00AF-0000/full/256,/0/default.jpg",Uncategorised,0
000-03PV-0000,0.9513159076904012,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-009E-0000/full/256,/0/default.jpg",Uncategorised,0
000-02VO-0000,0.9511529739667997,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01GD-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PZ-0000,0.9511109470115966,006-001R-0000,"https://media.ng-london.org.uk/iiif/009-01PS-0000/full/256,/0/default.jpg",Uncategorised,0
000-03UU-0000,0.9509713308122656,006-002H-0000,"https://media.ng-london.org.uk/iiif/009-01PD-0000/full/256,/0/default.jpg",Uncategorised,0
000-04OC-0000,0.9509055567826529,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00O4-0000/full/256,/0/default.jpg",Uncategorised,0
000-03OU-0000,0.950801647009854,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00TL-0000/full/256,/0/default.jpg",Uncategorised,0
000-03LZ-0000,0.9507629162051154,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00TJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02U6-0000,0.9506522247240672,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00CJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SG-0000,0.9506033497762624,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01UW-0000/full/256,/0/default.jpg",Uncategorised,0
000-01CJ-0000,0.95054825338212,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-003W-0000/full/256,/0/default.jpg",Uncategorised,0
000-04V0-0000,0.9505433335896109,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-00TV-0000/full/256,/0/default.jpg",Uncategorised,0
000-04TW-0000,0.9505106823395182,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01BU-0000/full/256,/0/default.jpg",Uncategorised,0
000-02RX-0000,0.9504810254628318,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-00C7-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QB-0000,0.9502129173072826,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01RY-0000/full/256,/0/default.jpg",Monsters_and_Demons,0
000-02RM-0000,0.9501434847320418,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-01VN-0000/full/256,/0/default.jpg",Uncategorised,0
000-02TU-0000,0.950140155666003,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01BR-0000/full/256,/0/default.jpg",Uncategorised,0
000-02ZK-0000,0.9498477068347996,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-013H-0000/full/256,/0/default.jpg",Uncategorised,0
000-04LK-0000,0.949734807716314,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01J9-0000/full/256,/0/default.jpg",Uncategorised,0
000-03EQ-0000,0.9497002808212408,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01F3-0000/full/256,/0/default.jpg",Uncategorised,0
000-04GL-0000,0.9495924094841568,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-013N-0000/full/256,/0/default.jpg",Uncategorised,0
000-04LJ-0000,0.9495370104986148,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01L3-0000/full/256,/0/default.jpg",Uncategorised,0
000-03QJ-0000,0.949472653701986,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-010R-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KU-0000,0.9493409303187303,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01IQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KP-0000,0.9492739180563704,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-007U-0000/full/256,/0/default.jpg",Uncategorised,0
000-019G-0000,0.9492613122542409,006-002H-0000,"https://media.ng-london.org.uk/iiif/009-019A-0000/full/256,/0/default.jpg",Uncategorised,0
000-02RU-0000,0.9492015656391688,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00B3-0000/full/256,/0/default.jpg",Uncategorised,0
000-03N1-0000,0.9490087337478776,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-015E-0000/full/256,/0/default.jpg",Monsters_and_Demons,0
000-02YS-0000,0.9490049158802276,006-0017-0000,"https://media.ng-london.org.uk/iiif/009-00MT-0000/full/256,/0/default.jpg",Uncategorised,0
000-04IR-0000,0.9489130463012296,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00AL-0000/full/256,/0/default.jpg",Uncategorised,0
000-0436-0000,0.9484460766248466,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01SS-0000/full/256,/0/default.jpg",Uncategorised,0
000-04G1-0000,0.948432304857158,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-01DN-0000/full/256,/0/default.jpg",Uncategorised,0
000-03J3-0000,0.9483794046441724,006-001U-0000,"https://media.ng-london.org.uk/iiif/009-00Q6-0000/full/256,/0/default.jpg",Uncategorised,0
000-030P-0000,0.948349090629654,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-014P-0000/full/256,/0/default.jpg",Uncategorised,0
000-04JW-0000,0.9483269445268436,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00MX-0000/full/256,/0/default.jpg",Uncategorised,0
000-03SV-0000,0.9482163157662846,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00PV-0000/full/256,/0/default.jpg",Uncategorised,0
000-04SZ-0000,0.94807625999477,006-0009-0000,"https://media.ng-london.org.uk/iiif/009-01SW-0000/full/256,/0/default.jpg",Uncategorised,0
000-04UT-0000,0.9480271880181776,006-001X-0000,"https://media.ng-london.org.uk/iiif/009-01SF-0000/full/256,/0/default.jpg",Uncategorised,0
000-03QW-0000,0.9479111339437408,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00P2-0000/full/256,/0/default.jpg",Uncategorised,0
000-0427-0000,0.9478974930825051,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0070-0000/full/256,/0/default.jpg",Uncategorised,0
000-03X2-0000,0.9478922715476084,006-001A-0000,"https://media.ng-london.org.uk/iiif/009-0121-0000/full/256,/0/default.jpg",Uncategorised,0
000-04OF-0000,0.9477067804576164,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-01P2-0000/full/256,/0/default.jpg",Uncategorised,0
000-03VG-0000,0.947679973035787,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00L9-0000/full/256,/0/default.jpg",Uncategorised,0
000-04JU-0000,0.9476023533818678,006-0025-0000,"https://media.ng-london.org.uk/iiif/009-01FK-0000/full/256,/0/default.jpg",Uncategorised,0
000-016A-0000,0.9474952983380917,006-000T-0000,"https://media.ng-london.org.uk/iiif/009-01QK-0000/full/256,/0/default.jpg",Uncategorised,0
000-01B6-0000,0.9472954841671529,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-01N1-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KT-0000,0.9472069432672616,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01C8-0000/full/256,/0/default.jpg",Uncategorised,0
000-04N1-0000,0.9470707875950866,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00HR-0000/full/256,/0/default.jpg",Uncategorised,0
000-0425-0000,0.946862670278759,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00P9-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PY-0000,0.946836466220122,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-018O-0000/full/256,/0/default.jpg",Uncategorised,0
000-03EU-0000,0.9467888227444085,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01KI-0000/full/256,/0/default.jpg",Womens Lives,0
000-02N5-0000,0.9467809979650812,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01I9-0000/full/256,/0/default.jpg",Uncategorised,0
000-04J1-0000,0.9466470609179644,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00FQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-01A4-0000,0.9466199041720338,006-000N-0000,"https://media.ng-london.org.uk/iiif/009-003X-0000/full/256,/0/default.jpg",Uncategorised,0
000-01F0-0000,0.9466175091086364,006-0002-0000,"https://media.ng-london.org.uk/iiif//full/256,/0/default.jpg",Uncategorised,0
000-03PI-0000,0.9464580950661076,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00HA-0000/full/256,/0/default.jpg",Uncategorised,0
000-03WE-0000,0.9464229202679912,006-001E-0000,"https://media.ng-london.org.uk/iiif/009-00OD-0000/full/256,/0/default.jpg",Uncategorised,0
000-02TJ-0000,0.9463630769147686,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-00W4-0000/full/256,/0/default.jpg",Uncategorised,0
000-03PP-0000,0.9462836301284551,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0081-0000/full/256,/0/default.jpg",Uncategorised,0
000-03ZW-0000,0.9460827579449168,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-006U-0000/full/256,/0/default.jpg",Uncategorised,0
000-040H-0000,0.9460120436327704,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00WB-0000/full/256,/0/default.jpg",Uncategorised,0
000-043T-0000,0.94590636976221,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00K1-0000/full/256,/0/default.jpg",Uncategorised,0
000-03LH-0000,0.9457712920226076,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00AH-0000/full/256,/0/default.jpg",Uncategorised,0
000-03IM-0000,0.9457470453112492,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0077-0000/full/256,/0/default.jpg",Uncategorised,0
000-03X8-0000,0.9457431797292576,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00DV-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QY-0000,0.9456875009035244,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-013E-0000/full/256,/0/default.jpg",Uncategorised,0
000-031I-0000,0.9455866947308716,006-000N-0000,"https://media.ng-london.org.uk/iiif/009-01I8-0000/full/256,/0/default.jpg",Uncategorised,1
000-040A-0000,0.945434630974527,006-0020-0000,"https://media.ng-london.org.uk/iiif/009-01RJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02NI-0000,0.9454079845902296,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00HL-0000/full/256,/0/default.jpg",Uncategorised,0
000-02Q9-0000,0.9453334115463758,006-000S-0000,"https://media.ng-london.org.uk/iiif/009-00GU-0000/full/256,/0/default.jpg",Uncategorised,0
000-04NK-0000,0.9452602729596928,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00GI-0000/full/256,/0/default.jpg",Uncategorised,0
000-03PA-0000,0.9452458573829284,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01UC-0000/full/256,/0/default.jpg",Uncategorised,0
000-01CE-0000,0.9448764104323524,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00Y9-0000/full/256,/0/default.jpg",Uncategorised,0
000-031D-0000,0.9447808094496208,006-001M-0000,"https://media.ng-london.org.uk/iiif/009-00QV-0000/full/256,/0/default.jpg",Uncategorised,0
000-016F-0000,0.9445003777283164,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-00YR-0000/full/256,/0/default.jpg",Uncategorised,0
000-0413-0000,0.9444729712002121,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-00UY-0000/full/256,/0/default.jpg",Uncategorised,0
000-019U-0000,0.9444392556117688,006-000P-0000,"https://media.ng-london.org.uk/iiif/009-00Q3-0000/full/256,/0/default.jpg",Uncategorised,0
000-04VE-0000,0.9444145982561278,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00XW-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KA-0000,0.9442402088687332,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01ON-0000/full/256,/0/default.jpg",Uncategorised,0
000-03O5-0000,0.9441755076819938,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00ZO-0000/full/256,/0/default.jpg",Uncategorised,0
000-03GP-0000,0.944161998510792,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-003I-0000/full/256,/0/default.jpg",Uncategorised,0
000-04PU-0000,0.9439534568039916,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-01P9-0000/full/256,/0/default.jpg",Uncategorised,0
000-03SB-0000,0.9438753677772048,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00NG-0000/full/256,/0/default.jpg",Uncategorised,0
000-0417-0000,0.9438299360847102,006-001E-0000,"https://media.ng-london.org.uk/iiif/009-00RH-0000/full/256,/0/default.jpg",Uncategorised,0
000-04UC-0000,0.9436206170593272,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00BT-0000/full/256,/0/default.jpg",Uncategorised,0
